Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
15545.0,54,2,288.96999999999997,2,2,1,221,5
15547.0,7,14,4709.0,4,4,4,444,12
15549.0,77,3,1681.46,2,3,4,234,9
15550.0,4,4,575.63,4,3,2,432,9
15551.0,37,1,436.06,3,1,2,312,6
15552.0,217,1,90.12,1,1,1,111,3
15553.0,60,1,428.93,2,1,2,212,5
15554.0,278,1,217.2,1,1,1,111,3
15555.0,12,16,4794.86,4,4,4,444,12
15556.0,24,1,279.77,3,1,1,311,5
15557.0,29,1,468.91,3,1,2,312,6
15561.0,12,4,800.59,4,3,3,433,10
15562.0,352,1,134.55,1,1,1,111,3
15563.0,22,4,1386.04,3,3,3,333,9
15565.0,50,2,173.16,3,2,1,321,6
15567.0,19,1,186.01,3,1,1,311,5
15568.0,3,3,758.29,4,3,3,433,10
15569.0,104,5,1375.71,2,4,3,243,9
15570.0,7,12,4148.82,4,4,4,444,12
15571.0,12,4,650.4300000000001,4,3,3,433,10
15572.0,5,7,2533.42,4,4,4,444,12
15573.0,32,2,591.1899999999999,3,2,2,322,7
15574.0,178,4,675.64,1,3,3,133,7
15576.0,38,1,921.37,3,1,3,313,7
15577.0,151,3,258.88,1,3,1,131,5
15578.0,162,1,127.1,1,1,1,111,3
15579.0,69,2,327.6,2,2,2,222,6
15581.0,121,13,3675.77,2,4,4,244,10
15582.0,25,3,682.9100000000001,3,3,3,333,9
15584.0,24,4,720.86,3,3,3,333,9
15585.0,177,1,455.3,1,1,2,112,4
15587.0,50,4,913.6800000000001,3,3,3,333,9
15589.0,256,3,478.53000000000003,1,3,2,132,6
15592.0,47,1,388.58,3,1,2,312,6
15593.0,71,1,199.8,2,1,1,211,4
15594.0,16,5,1771.78,4,4,4,444,12
15596.0,101,5,1406.59,2,4,3,243,9
15597.0,35,1,324.57,3,1,2,312,6
15598.0,53,1,240.68,2,1,1,211,4
15599.0,27,2,761.74,3,2,3,323,8
15601.0,11,14,6776.56,4,4,4,444,12
15602.0,8,9,1297.8700000000001,4,4,3,443,11
15603.0,79,1,48.480000000000004,2,1,1,211,4
15604.0,52,1,216.39,2,1,1,211,4
15605.0,36,5,1198.23,3,4,3,343,10
15606.0,61,9,2920.16,2,4,4,244,10
15607.0,337,1,104.76,1,1,1,111,3
15608.0,28,4,1093.68,3,3,3,333,9
15609.0,184,1,298.48,1,1,2,112,4
15610.0,52,1,112.46000000000001,2,1,1,211,4
15611.0,10,13,1376.65,4,4,3,443,11
15612.0,36,2,195.15,3,2,1,321,6
15615.0,10,23,10399.74,4,4,4,444,12
15618.0,33,4,776.851,3,3,3,333,9
15619.0,11,1,336.40000000000003,4,1,2,412,7
15620.0,57,3,1553.18,2,3,3,233,8
15621.0,4,4,1293.03,4,3,3,433,10
15622.0,43,9,3709.56,3,4,4,344,11
15623.0,141,1,301.03,2,1,2,212,5
15624.0,117,4,588.13,2,3,2,232,7
15625.0,104,4,1534.26,2,3,3,233,8
15626.0,75,2,675.8,2,2,3,223,7
15628.0,5,9,2870.2400000000002,4,4,4,444,12
15630.0,45,2,1186.35,3,2,3,323,8
15632.0,16,8,3285.31,4,4,4,444,12
15634.0,17,1,243.55,4,1,1,411,6
15636.0,90,2,724.76,2,2,3,223,7
15637.0,53,1,223.36,2,1,1,211,4
15639.0,134,1,425.32,2,1,2,212,5
15640.0,4,15,11952.11,4,4,4,444,12
15641.0,105,4,1887.2,2,3,4,234,9
15643.0,192,3,664.0,1,3,3,133,7
15644.0,166,4,803.54,1,3,3,133,7
15645.0,19,1,612.01,3,1,2,312,6
15646.0,158,3,447.64000000000004,1,3,2,132,6
15648.0,204,2,639.5,1,2,2,122,5
15649.0,336,1,306.0,1,1,2,112,4
15651.0,37,3,646.3,3,3,2,332,8
15652.0,91,1,337.74,2,1,2,212,5
15653.0,116,1,48.0,2,1,1,211,4
15654.0,9,2,922.53,4,2,3,423,9
15655.0,243,1,560.67,1,1,2,112,4
15656.0,45,4,748.5,3,3,3,333,9
15657.0,23,1,30.0,3,1,1,311,5
15658.0,190,5,1024.1000000000001,1,4,3,143,8
15659.0,44,1,306.45,3,1,2,312,6
15660.0,25,9,1600.86,3,4,4,344,11
15661.0,317,2,135.8,1,2,1,121,4
15663.0,106,1,138.14,2,1,1,211,4
15664.0,51,1,386.43,3,1,2,312,6
15665.0,168,2,2222.21,1,2,4,124,7
15667.0,40,1,301.32,3,1,2,312,6
15668.0,218,1,76.32000000000001,1,1,1,111,3
15669.0,40,4,684.34,3,3,3,333,9
15670.0,297,1,173.05,1,1,1,111,3
15671.0,19,7,2309.37,3,4,4,344,11
15673.0,88,4,2726.23,2,3,4,234,9
15674.0,73,5,2446.6,2,4,4,244,10
15675.0,81,3,323.69,2,3,2,232,7
15676.0,19,3,3435.76,3,3,4,334,10
15677.0,49,1,657.23,3,1,3,313,7
15678.0,53,1,352.7,2,1,2,212,5
15679.0,24,4,781.28,3,3,3,333,9
15680.0,9,3,1333.68,4,3,3,433,10
15681.0,25,5,1426.16,3,4,3,343,10
15683.0,117,1,193.75,2,1,1,211,4
15687.0,9,9,2993.1,4,4,4,444,12
15689.0,120,2,254.1,2,2,1,221,5
15690.0,4,2,239.76,4,2,1,421,7
15691.0,252,1,136.8,1,1,1,111,3
15692.0,28,1,191.04,3,1,1,311,5
15694.0,8,13,5934.36,4,4,4,444,12
15695.0,267,2,409.98,1,2,2,122,5
15696.0,33,8,2711.11,3,4,4,344,11
15699.0,18,1,309.65,4,1,2,412,7
15700.0,172,2,696.68,1,2,3,123,6
15701.0,2,4,1529.0,4,3,3,433,10
15703.0,265,1,211.5,1,1,1,111,3
15704.0,140,4,2293.62,2,3,4,234,9
15705.0,201,1,143.1,1,1,1,111,3
15706.0,64,4,1060.56,2,3,3,233,8
15707.0,35,4,916.98,3,3,3,333,9
15708.0,41,7,3235.25,3,4,4,344,11
15709.0,284,1,133.25,1,1,1,111,3
15712.0,9,5,1072.3600000000001,4,4,3,443,11
15713.0,143,2,356.7,2,2,2,222,6
15714.0,12,2,330.03000000000003,4,2,2,422,8
15716.0,146,4,1101.1100000000001,1,3,3,133,7
15717.0,234,1,150.3,1,1,1,111,3
15719.0,33,13,5030.07,3,4,4,344,11
15720.0,24,1,598.73,3,1,2,312,6
15721.0,12,1,471.40000000000003,4,1,2,412,7
15722.0,36,5,1980.21,3,4,4,344,11
15723.0,365,1,190.7,1,1,1,111,3
15724.0,201,2,218.25,1,2,1,121,4
15725.0,15,1,415.25,4,1,2,412,7
15727.0,17,7,5159.06,4,4,4,444,12
15729.0,213,1,85.0,1,1,1,111,3
15730.0,66,3,1120.88,2,3,3,233,8
15732.0,212,2,294.12,1,2,1,121,4
15733.0,283,1,162.3,1,1,1,111,3
15734.0,115,2,1339.45,2,2,3,223,7
15737.0,15,8,1188.1200000000001,4,4,3,443,11
15738.0,19,16,4812.42,3,4,4,344,11
15739.0,66,1,343.52,2,1,2,212,5
15740.0,49,1,154.88,3,1,1,311,5
15743.0,16,4,775.96,4,3,3,433,10
15744.0,78,1,34.8,2,1,1,211,4
15745.0,19,4,1094.59,3,3,3,333,9
15746.0,134,1,196.88,2,1,1,211,4
15747.0,13,3,946.64,4,3,3,433,10
15748.0,40,1,144.36,3,1,1,311,5
15750.0,3,8,2463.05,4,4,4,444,12
15752.0,40,7,2626.6,3,4,4,344,11
15754.0,51,3,458.57,3,3,2,332,8
15755.0,10,6,2364.25,4,4,4,444,12
15756.0,61,4,528.01,2,3,2,232,7
15757.0,66,2,714.42,2,2,3,223,7
15758.0,25,1,205.25,3,1,1,311,5
15759.0,218,3,253.04,1,3,1,131,5
15762.0,65,2,583.75,2,2,2,222,6
15763.0,32,2,1086.92,3,2,3,323,8
15764.0,88,6,3279.97,2,4,4,244,10
15766.0,64,1,315.06,2,1,2,212,5
15768.0,116,3,621.8299999999999,2,3,2,232,7
15769.0,7,16,6478.32,4,4,4,444,12
15773.0,6,1,147.52,4,1,1,411,6
15774.0,69,1,270.8,2,1,1,211,4
15775.0,245,1,104.9,1,1,1,111,3
15776.0,133,1,241.62,2,1,1,211,4
15777.0,241,4,1047.11,1,3,3,133,7
15780.0,184,3,475.28000000000003,1,3,2,132,6
15781.0,25,3,345.46,3,3,2,332,8
15782.0,10,3,2315.2200000000003,4,3,4,434,11
15783.0,11,1,246.3,4,1,1,411,6
15785.0,33,5,2328.9700000000003,3,4,4,344,11
15786.0,46,3,4919.0,3,3,4,334,10
15787.0,26,3,933.26,3,3,3,333,9
15789.0,358,1,351.3,1,1,2,112,4
15790.0,10,1,218.75,4,1,1,411,6
15791.0,44,2,1612.69,3,2,4,324,9
15793.0,15,3,750.81,4,3,3,433,10
15795.0,150,1,610.01,1,1,2,112,4
15796.0,1,8,2708.61,4,4,4,444,12
15797.0,305,2,1243.8,1,2,3,123,6
15799.0,76,3,884.14,2,3,3,233,8
15800.0,107,2,696.89,2,2,3,223,7
15801.0,46,3,1063.95,3,3,3,333,9
15802.0,143,1,451.42,2,1,2,212,5
15803.0,51,1,415.82000000000005,3,1,2,312,6
15804.0,1,13,4206.39,4,4,4,444,12
15805.0,23,17,5488.18,3,4,4,344,11
15806.0,46,3,784.58,3,3,3,333,9
15807.0,50,3,903.9,3,3,3,333,9
15808.0,306,4,3651.27,1,3,4,134,8
15809.0,36,5,515.77,3,4,2,342,9
15810.0,79,4,1391.98,2,3,3,233,8
15811.0,22,6,2218.62,3,4,4,344,11
15812.0,107,5,1629.7800000000002,2,4,4,244,10
15813.0,208,2,1303.9099999999999,1,2,3,123,6
15814.0,17,4,1945.33,4,3,4,434,11
15815.0,64,4,1586.52,2,3,4,234,9
15819.0,49,4,1905.45,3,3,4,334,10
15820.0,320,1,206.98,1,1,1,111,3
15821.0,44,2,570.96,3,2,2,322,7
15822.0,3,2,885.47,4,2,3,423,9
15823.0,372,1,15.0,1,1,1,111,3
15825.0,172,1,532.94,1,1,2,112,4
15826.0,56,3,1654.31,2,3,4,234,9
15827.0,73,14,1836.0900000000001,2,4,4,244,10
15829.0,99,2,636.14,2,2,2,222,6
15830.0,38,1,576.0,3,1,2,312,6
15831.0,58,3,760.0799999999999,2,3,3,233,8
15832.0,254,1,836.79,1,1,3,113,5
15834.0,70,4,2225.15,2,3,4,234,9
15835.0,44,4,954.09,3,3,3,333,9
15836.0,50,1,137.37,3,1,1,311,5
15837.0,65,1,391.98,2,1,2,212,5
15838.0,11,19,16794.88,4,4,4,444,12
15839.0,33,3,1048.49,3,3,3,333,9
15840.0,59,2,355.56,2,2,2,222,6
15841.0,73,4,1224.06,2,3,3,233,8
15843.0,304,1,118.95000000000002,1,1,1,111,3
15844.0,46,1,130.73999999999998,3,1,1,311,5
15845.0,18,8,3711.77,4,4,4,444,12
15847.0,38,2,328.79,3,2,2,322,7
15850.0,19,2,234.88,3,2,1,321,6
15852.0,187,2,160.71,1,2,1,121,4
15853.0,52,1,110.8,2,1,1,211,4
15854.0,4,12,2969.12,4,4,4,444,12
15855.0,137,5,712.24,2,4,3,243,9
15856.0,4,27,15244.28,4,4,4,444,12
15857.0,19,1,297.0,3,1,1,311,5
15858.0,16,5,1427.57,4,4,3,443,11
15860.0,41,8,965.16,3,4,3,343,10
15861.0,12,8,3146.92,4,4,4,444,12
15862.0,8,4,832.88,4,3,3,433,10
15863.0,26,2,68.84,3,2,1,321,6
15864.0,67,4,1173.1200000000001,2,3,3,233,8
15865.0,41,3,895.13,3,3,3,333,9
15866.0,101,1,211.89,2,1,1,211,4
15867.0,5,15,3810.14,4,4,4,444,12
15869.0,277,2,149.64,1,2,1,121,4
15870.0,33,1,351.44,3,1,2,312,6
15872.0,15,2,316.25,4,2,2,422,8
15874.0,64,7,4078.88,2,4,4,244,10
15877.0,2,2,490.33,4,2,2,422,8
15880.0,369,1,329.03000000000003,1,1,2,112,4
15881.0,312,5,501.39000000000004,1,4,2,142,7
15882.0,199,4,516.36,1,3,2,132,6
15883.0,2,2,396.48,4,2,2,422,8
15885.0,93,3,379.35,2,3,2,232,7
15886.0,60,1,181.09,2,1,1,211,4
15888.0,81,1,168.31,2,1,1,211,4
15889.0,157,2,420.07,1,2,2,122,5
15891.0,227,1,511.68,1,1,2,112,4
15894.0,253,2,258.25,1,2,1,121,4
15895.0,150,1,179.17,1,1,1,111,3
15897.0,194,2,98.09,1,2,1,121,4
15898.0,1,5,1383.83,4,4,3,443,11
15899.0,369,1,56.25,1,1,1,111,3
15900.0,24,1,337.28,3,1,2,312,6
15901.0,17,3,351.73,4,3,2,432,9
15903.0,10,7,5126.76,4,4,4,444,12
15904.0,8,1,164.68,4,1,1,411,6
15906.0,20,7,1567.69,3,4,3,343,10
15907.0,4,3,882.72,4,3,3,433,10
15909.0,174,1,191.94,1,1,1,111,3
15910.0,1,8,1228.88,4,4,3,443,11
15912.0,178,2,264.62,1,2,1,121,4
15916.0,16,8,1502.8600000000001,4,4,3,443,11
15917.0,248,1,123.1,1,1,1,111,3
15918.0,191,2,334.23,1,2,2,122,5
15919.0,20,2,525.69,3,2,2,322,7
15920.0,154,4,167.5,1,3,1,131,5
15921.0,173,1,323.03000000000003,1,1,2,112,4
15922.0,373,1,369.5,1,1,2,112,4
15923.0,373,1,127.08,1,1,1,111,3
15925.0,194,1,207.15,1,1,1,111,3
15930.0,67,1,426.63,2,1,2,212,5
15932.0,4,8,2495.87,4,4,4,444,12
15933.0,21,3,1107.46,3,3,3,333,9
15935.0,239,2,416.86,1,2,2,122,5
15937.0,64,1,145.35,2,1,1,211,4
15938.0,112,5,404.58,2,4,2,242,8
15939.0,90,14,4703.81,2,4,4,244,10
15940.0,311,1,35.8,1,1,1,111,3
15942.0,134,1,337.44,2,1,2,212,5
15944.0,277,1,325.1,1,1,2,112,4
15945.0,365,1,181.0,1,1,1,111,3
15947.0,83,1,1708.24,2,1,4,214,7
15948.0,8,2,955.24,4,2,3,423,9
15949.0,17,2,364.72,4,2,2,422,8
15950.0,32,4,1744.71,3,3,4,334,10
15951.0,9,2,708.22,4,2,3,423,9
15952.0,34,4,781.91,3,3,3,333,9
15953.0,15,8,1657.28,4,4,4,444,12
15955.0,24,14,4416.26,3,4,4,344,11
15957.0,32,1,428.89,3,1,2,312,6
15958.0,74,1,104.35,2,1,1,211,4
15963.0,20,2,470.76,3,2,2,322,7
15965.0,17,4,808.87,4,3,3,433,10
15967.0,23,2,397.68,3,2,2,322,7
15969.0,3,3,666.1,4,3,3,433,10
15970.0,304,1,314.1,1,1,2,112,4
15971.0,18,11,3218.85,4,4,4,444,12
15973.0,367,1,307.82000000000005,1,1,2,112,4
15974.0,39,7,3442.15,3,4,4,344,11
15975.0,84,1,371.01,2,1,2,212,5
15976.0,165,2,427.64,1,2,2,122,5
15977.0,17,2,998.57,4,2,3,423,9
15978.0,77,1,1098.78,2,1,3,213,6
15980.0,89,3,2295.18,2,3,4,234,9
15981.0,25,8,3408.48,3,4,4,344,11
15983.0,22,4,1465.12,3,3,3,333,9
15984.0,3,10,2567.03,4,4,4,444,12
15985.0,123,2,1037.42,2,2,3,223,7
15986.0,30,1,168.12,3,1,1,311,5
15987.0,12,6,1079.43,4,4,3,443,11
15988.0,19,1,156.78,3,1,1,311,5
15990.0,44,2,792.11,3,2,3,323,8
15992.0,4,1,41.989999999999995,4,1,1,411,6
15993.0,9,7,2777.67,4,4,4,444,12
15994.0,55,1,414.27,2,1,2,212,5
15996.0,88,6,1032.58,2,4,3,243,9
15998.0,37,5,3080.22,3,4,4,344,11
16003.0,30,5,2735.37,3,4,4,344,11
16005.0,12,4,578.71,4,3,2,432,9
16006.0,211,1,101.4,1,1,1,111,3
16007.0,48,4,1693.81,3,3,4,334,10
16008.0,24,3,478.78,3,3,2,332,8
16009.0,22,4,972.11,3,3,3,333,9
16010.0,246,3,392.4,1,3,2,132,6
16011.0,8,16,3352.96,4,4,4,444,12
16012.0,35,3,1415.29,3,3,3,333,9
16013.0,4,32,16100.62,4,4,4,444,12
16014.0,38,3,646.83,3,3,2,332,8
16015.0,4,3,704.55,4,3,3,433,10
16016.0,3,8,1465.51,4,4,3,443,11
16017.0,47,1,211.88,3,1,1,311,5
16018.0,39,2,408.90000000000003,3,2,2,322,7
16019.0,47,9,3786.2400000000002,3,4,4,344,11
16020.0,17,3,851.01,4,3,3,433,10
16022.0,260,1,602.63,1,1,2,112,4
16023.0,46,3,719.81,3,3,3,333,9
16024.0,12,1,251.03,4,1,1,411,6
16025.0,30,1,439.65999999999997,3,1,2,312,6
16026.0,43,1,236.09,3,1,1,311,5
16027.0,137,4,380.21999999999997,2,3,2,232,7
16029.0,39,51,31010.94,3,4,4,344,11
16030.0,310,1,331.24,1,1,2,112,4
16031.0,92,2,547.9,2,2,2,222,6
16033.0,6,20,8778.82,4,4,4,444,12
16034.0,196,3,437.7,1,3,2,132,6
16036.0,87,2,728.6800000000001,2,2,3,223,7
16037.0,270,3,855.02,1,3,3,133,7
16038.0,8,3,471.78000000000003,4,3,2,432,9
16040.0,65,3,1313.55,2,3,3,233,8
16041.0,141,2,1487.0,2,2,3,223,7
16042.0,22,5,1177.47,3,4,3,343,10
16043.0,38,4,773.99,3,3,3,333,9
16045.0,120,4,1340.7,2,3,3,233,8
16048.0,373,2,256.44,1,2,1,121,4
16049.0,40,3,1074.81,3,3,3,333,9
16050.0,174,1,137.9,1,1,1,111,3
16052.0,54,1,362.06,2,1,2,212,5
16053.0,33,2,1252.75,3,2,3,323,8
16054.0,145,1,783.9,1,1,3,113,5
16055.0,221,1,134.8,1,1,1,111,3
16056.0,45,1,650.75,3,1,3,313,7
16057.0,16,7,2263.12,4,4,4,444,12
16059.0,66,6,1453.16,2,4,3,243,9
16062.0,10,4,1153.62,4,3,3,433,10
16063.0,260,1,335.32,1,1,2,112,4
16065.0,365,1,367.14,1,1,2,112,4
16066.0,17,5,1417.36,4,4,3,443,11
16070.0,22,2,852.15,3,2,3,323,8
16071.0,45,1,326.24,3,1,2,312,6
16072.0,288,1,584.3199999999999,1,1,2,112,4
16073.0,297,1,122.39999999999999,1,1,1,111,3
16076.0,3,10,2234.73,4,4,4,444,12
16078.0,284,1,79.2,1,1,1,111,3
16079.0,17,3,893.6,4,3,3,433,10
16080.0,82,2,217.16,2,2,1,221,5
16081.0,56,5,2799.42,2,4,4,244,10
16083.0,101,2,1317.62,2,2,3,223,7
16084.0,299,1,436.18,1,1,2,112,4
16085.0,23,5,981.51,3,4,3,343,10
16086.0,59,5,1121.39,2,4,3,243,9
16091.0,155,2,315.06,1,2,2,122,5
16092.0,115,3,817.86,2,3,3,233,8
16093.0,107,1,17.0,2,1,1,211,4
16094.0,12,4,1078.23,4,3,3,433,10
16096.0,264,1,320.62,1,1,2,112,4
16097.0,240,1,185.04999999999998,1,1,1,111,3
16098.0,88,7,2005.63,2,4,4,244,10
16099.0,50,3,731.9,3,3,3,333,9
16101.0,71,1,1290.7,2,1,3,213,6
16102.0,42,3,1842.14,3,3,4,334,10
16103.0,7,6,1429.64,4,4,3,443,11
16104.0,62,1,298.21,2,1,2,212,5
16105.0,249,1,336.96,1,1,2,112,4
16106.0,66,1,108.38,2,1,1,211,4
16107.0,18,7,2774.56,4,4,4,444,12
16108.0,85,1,842.5,2,1,3,213,6
16109.0,219,2,551.4,1,2,2,122,5
16110.0,45,3,1320.95,3,3,3,333,9
16112.0,143,4,143.9,2,3,1,231,6
16113.0,183,1,161.38,1,1,1,111,3
16114.0,171,1,135.75000000000003,1,1,1,111,3
16115.0,10,8,1660.8799999999999,4,4,4,444,12
16116.0,212,1,612.78,1,1,2,112,4
16117.0,190,1,232.21,1,1,1,111,3
16119.0,8,2,423.36,4,2,2,422,8
16120.0,59,4,1309.14,2,3,3,233,8
16121.0,57,2,854.66,2,2,3,223,7
16122.0,73,4,559.62,2,3,2,232,7
16123.0,52,1,307.78,2,1,2,212,5
16124.0,317,1,249.0,1,1,1,111,3
16125.0,367,1,289.35,1,1,1,111,3
16126.0,29,4,6287.77,3,3,4,334,10
16127.0,39,1,656.25,3,1,3,313,7
16128.0,18,5,1880.22,4,4,4,444,12
16131.0,52,6,3506.54,2,4,4,244,10
16133.0,4,33,12318.64,4,4,4,444,12
16134.0,22,2,618.09,3,2,2,322,7
16135.0,263,1,517.55,1,1,2,112,4
16136.0,60,3,709.38,2,3,3,233,8
16139.0,19,3,635.41,3,3,2,332,8
16140.0,66,2,542.3,2,2,2,222,6
16141.0,88,1,620.4,2,1,2,212,5
16142.0,250,1,535.34,1,1,2,112,4
16143.0,3,6,2424.94,4,4,4,444,12
16144.0,247,1,175.2,1,1,1,111,3
16145.0,9,11,3799.4900000000002,4,4,4,444,12
16146.0,157,3,734.13,1,3,3,133,7
16147.0,134,1,375.0,2,1,2,212,5
16148.0,296,1,76.32000000000001,1,1,1,111,3
16149.0,5,2,280.52,4,2,1,421,7
16150.0,43,5,2053.02,3,4,4,344,11
16152.0,269,1,1829.04,1,1,4,114,6
16153.0,50,5,1824.23,3,4,4,344,11
16156.0,9,9,3092.04,4,4,4,444,12
16157.0,16,3,656.69,4,3,3,433,10
16159.0,282,1,348.2,1,1,2,112,4
16160.0,65,2,732.96,2,2,3,223,7
16161.0,2,19,5533.67,4,4,4,444,12
16162.0,252,1,37.4,1,1,1,111,3
16163.0,232,2,856.6,1,2,3,123,6
16164.0,17,3,822.48,4,3,3,433,10
16168.0,11,26,3277.84,4,4,4,444,12
16169.0,8,4,1822.97,4,3,4,434,11
16170.0,51,6,1885.05,3,4,4,344,11
16171.0,59,1,73.2,2,1,1,211,4
16172.0,95,5,1140.21,2,4,3,243,9
16173.0,16,6,1418.32,4,4,3,443,11
16174.0,126,3,551.95,2,3,2,232,7
16175.0,94,4,1037.59,2,3,3,233,8
16177.0,50,1,331.95,3,1,2,312,6
16178.0,138,1,197.9,2,1,1,211,4
16179.0,61,1,215.83,2,1,1,211,4
16180.0,100,8,10254.18,2,4,4,244,10
16181.0,73,1,305.54,2,1,2,212,5
16182.0,72,4,1538.65,2,3,3,233,8
16183.0,67,1,338.71000000000004,2,1,2,212,5
16184.0,64,6,1158.79,2,4,3,243,9
16185.0,17,2,529.41,4,2,2,422,8
16186.0,23,12,4006.94,3,4,4,344,11
16187.0,32,15,6911.4400000000005,3,4,4,344,11
16188.0,45,4,981.86,3,3,3,333,9
16189.0,16,2,215.48,4,2,1,421,7
16190.0,40,1,215.08,3,1,1,311,5
16191.0,3,12,4609.32,4,4,4,444,12
16193.0,237,1,314.45,1,1,2,112,4
16198.0,75,1,400.68100000000004,2,1,2,212,5
16200.0,4,2,1068.8700000000001,4,2,3,423,9
16201.0,3,4,1863.47,4,3,4,434,11
16202.0,361,1,365.27,1,1,2,112,4
16203.0,59,4,592.9,2,3,2,232,7
16204.0,23,1,384.18,3,1,2,312,6
16205.0,31,4,757.63,3,3,3,333,9
16206.0,55,4,537.0600000000001,2,3,2,232,7
16207.0,25,1,394.38,3,1,2,312,6
16208.0,45,2,664.26,3,2,3,323,8
16209.0,89,5,903.98,2,4,3,243,9
16210.0,2,18,5706.38,4,4,4,444,12
16211.0,89,1,547.02,2,1,2,212,5
16212.0,19,2,690.34,3,2,3,323,8
16213.0,79,1,159.0,2,1,1,211,4
16214.0,171,3,1062.75,1,3,3,133,7
16215.0,81,1,242.35,2,1,1,211,4
16216.0,267,1,914.9300000000001,1,1,3,113,5
16217.0,235,2,304.25,1,2,2,122,5
16218.0,30,7,3084.68,3,4,4,344,11
16221.0,37,3,860.86,3,3,3,333,9
16222.0,318,1,773.5500000000001,1,1,3,113,5
16224.0,57,4,1295.3,2,3,3,233,8
16225.0,45,5,1096.32,3,4,3,343,10
16226.0,203,3,255.12,1,3,1,131,5
16227.0,225,1,314.22,1,1,2,112,4
16229.0,87,2,1010.6,2,2,3,223,7
16230.0,190,2,542.03,1,2,2,122,5
16232.0,44,4,990.88,3,3,3,333,9
16233.0,71,3,536.6800000000001,2,3,2,232,7
16235.0,41,5,867.31,3,4,3,343,10
16236.0,78,1,432.2,2,1,2,212,5
16239.0,57,2,414.2,2,2,2,222,6
16240.0,24,2,3718.8,3,2,4,324,9
16241.0,10,13,2590.31,4,4,4,444,12
16242.0,8,7,3579.86,4,4,4,444,12
16243.0,34,2,409.1,3,2,2,322,7
16244.0,212,2,1522.75,1,2,3,123,6
16245.0,24,3,1413.66,3,3,3,333,9
16247.0,170,1,114.56,1,1,1,111,3
16248.0,62,1,152.94,2,1,1,211,4
16249.0,53,5,1800.07,2,4,4,244,10
16250.0,261,2,389.44,1,2,2,122,5
16253.0,67,2,3683.86,2,2,4,224,8
16255.0,17,8,2619.91,4,4,4,444,12
16256.0,267,1,752.4300000000001,1,1,3,113,5
16257.0,177,1,46.95,1,1,1,111,3
16258.0,45,5,4800.31,3,4,4,344,11
16260.0,51,1,1035.45,3,1,3,313,7
16261.0,17,4,728.54,4,3,3,433,10
16265.0,9,9,5447.0,4,4,4,444,12
16266.0,74,7,861.89,2,4,3,243,9
16268.0,71,2,667.65,2,2,3,223,7
16270.0,353,1,1141.24,1,1,3,113,5
16271.0,3,5,1404.64,4,4,3,443,11
16272.0,117,1,411.7,2,1,2,212,5
16274.0,373,1,351.75,1,1,2,112,4
16275.0,197,1,559.87,1,1,2,112,4
16276.0,177,1,277.8,1,1,1,111,3
16278.0,100,1,566.38,2,1,2,212,5
16279.0,21,3,1502.78,3,3,3,333,9
16281.0,72,1,1756.78,2,1,4,214,7
16282.0,340,1,168.3,1,1,1,111,3
16283.0,6,5,1570.81,4,4,3,443,11
16284.0,31,2,812.68,3,2,3,323,8
16287.0,170,1,125.22000000000001,1,1,1,111,3
16292.0,122,1,302.25,2,1,2,212,5
16293.0,22,10,2248.9900000000002,3,4,4,344,11
16295.0,10,4,1328.55,4,3,3,433,10
16297.0,269,1,301.9,1,1,2,112,4
16298.0,23,3,598.2,3,3,2,332,8
16302.0,127,1,233.22,2,1,1,211,4
16303.0,26,3,5360.63,3,3,4,334,10
16305.0,139,1,361.21999999999997,2,1,2,212,5
16306.0,214,6,632.27,1,4,2,142,7
16309.0,106,2,706.57,2,2,3,223,7
16311.0,18,2,616.26,4,2,2,422,8
16313.0,3,2,274.15000000000003,4,2,1,421,7
16315.0,331,1,226.37,1,1,1,111,3
16316.0,64,8,2938.91,2,4,4,244,10
16317.0,120,3,1341.65,2,3,3,233,8
16318.0,35,1,328.15,3,1,2,312,6
16319.0,218,1,404.40000000000003,1,1,2,112,4
16320.0,172,2,1038.46,1,2,3,123,6
16321.0,72,5,373.65000000000003,2,4,2,242,8
16322.0,1,2,326.75,4,2,2,422,8
16323.0,196,1,207.50000000000003,1,1,1,111,3
16324.0,128,3,408.59000000000003,2,3,2,232,7
16325.0,47,3,594.24,3,3,2,332,8
16326.0,6,14,3039.2200000000003,4,4,4,444,12
16327.0,14,6,3820.27,4,4,4,444,12
16330.0,18,3,251.91,4,3,1,431,8
16332.0,28,7,1582.8,3,4,3,343,10
16333.0,192,1,177.60000000000002,1,1,1,111,3
16337.0,37,1,151.05,3,1,1,311,5
16338.0,157,1,214.79999999999998,1,1,1,111,3
16339.0,284,1,94.05,1,1,1,111,3
16340.0,107,1,534.31,2,1,2,212,5
16341.0,25,4,1971.87,3,3,4,334,10
16342.0,75,4,322.41,2,3,2,232,7
16343.0,16,2,328.58,4,2,2,422,8
16344.0,158,1,101.10000000000001,1,1,1,111,3
16345.0,44,1,565.46,3,1,2,312,6
16347.0,11,2,847.45,4,2,3,423,9
16348.0,32,7,1415.65,3,4,3,343,10
16349.0,291,1,53.5,1,1,1,111,3
16350.0,21,4,1116.47,3,3,3,333,9
16351.0,333,1,153.9,1,1,1,111,3
16352.0,18,2,494.44,4,2,2,422,8
16353.0,4,23,6675.71,4,4,4,444,12
16354.0,63,2,395.8,2,2,2,222,6
